model,dataset,frequency,term,horizon_steps,MASE,scaled_MASE,MASE_std,MASE_variance,seasonal_MASE_variance,inference_seconds,domain,reference_loss,reference_scaled_MASE,reference_inference_seconds,loss_ratio_to_reference,paired_improvement_percent
chronos2,Coastal_T_S,5T,short,36,0.7896222491456418,0.6481834190583823,0.9763084538059924,0.9531781969730476,1.685129568284737,31.480439951643348,Climate,1.2182080348379292,1.0,47.6121036214754,0.6481834190583823,35.18165809416177
chronos_bolt,Coastal_T_S,5T,long,864,1.3666070271612945,0.9227447473550242,1.1964248883542792,1.4314325134735495,1.8076699969987622,31.45929016172886,Climate,1.4810239029575263,1.0,6.789144224487245,0.9227447473550242,7.725525264497579
chronos_bolt,Coastal_T_S,5T,medium,288,1.0933035912750042,0.8946352814046282,1.0173260361135275,1.0349522637544624,1.3691485194510418,29.995883932337165,Climate,1.222066258731106,1.0,10.081392582505941,0.8946352814046282,10.536471859537178
chronos_bolt,Coastal_T_S,5T,short,36,0.8188563892682863,0.6721810773290682,0.9877799442439955,0.9757092182506709,1.685129568284737,10.096735758706927,Climate,1.2182080348379292,1.0,47.6121036214754,0.6721810773290682,32.781892267093184
ts_icl,Coastal_T_S,5T,long,864,1.3854049722183888,0.9354372805542223,1.1512137753414318,1.3252931565358725,1.8076699969987622,14.367864219006151,Climate,1.4810239029575263,1.0,6.789144224487245,0.9354372805542223,6.456271944577773
ts_icl,Coastal_T_S,5T,medium,288,1.0366148259413028,0.848247644949824,0.9630163514867381,0.9274004932308287,1.3691485194510418,20.775628156028688,Climate,1.222066258731106,1.0,10.081392582505941,0.848247644949824,15.175235505017604
ts_icl,Coastal_T_S,5T,short,36,0.811580262149247,0.6662082656984116,0.97879065939408,0.9580311549170981,1.685129568284737,154.54323938302696,Climate,1.2182080348379292,1.0,47.6121036214754,0.6662082656984116,33.379173430158836
chronos2,Coastal_T_S,H,long,336,2.2993970749811012,0.8687413044985622,3.270865420000294,10.698560595753698,9.314770885075767,0.6822547428309917,Climate,2.646814492501095,1.0,1.3289766171947122,0.8687413044985622,13.125869550143776
chronos2,Coastal_T_S,H,medium,168,1.6186084008630783,0.787644250251116,1.5734960211707336,2.4758897286401296,3.0797064254343613,1.2619098983705044,Climate,2.05499932278695,1.0,1.804201859049499,0.787644250251116,21.235574974888404
chronos2,Coastal_T_S,H,short,24,0.9170105849553357,0.7610451411813391,1.5165902284567034,2.300045921050356,2.6970812724109106,6.554630963131785,Climate,1.204935864293014,1.0,7.276267562992871,0.7610451411813391,23.895485881866087
chronos_bolt,Coastal_T_S,H,long,336,2.403046401752879,0.9079013314159889,3.082862745184153,9.504042705644373,9.314770885075767,6.606008056551218,Climate,2.646814492501095,1.0,1.3289766171947122,0.9079013314159889,9.209866858401107
chronos_bolt,Coastal_T_S,H,medium,168,1.744121568445221,0.8487212375719313,1.5067842447478743,2.2703987602204223,3.0797064254343613,5.5244520008563995,Climate,2.05499932278695,1.0,1.804201859049499,0.8487212375719313,15.12787624280687
chronos_bolt,Coastal_T_S,H,short,24,0.9819445754980096,0.8149351385388113,1.5453785426098658,2.388194839958993,2.6970812724109106,3.2697638627141714,Climate,1.204935864293014,1.0,7.276267562992871,0.8149351385388113,18.506486146118874
ts_icl,Coastal_T_S,H,long,336,2.333693521642404,0.8816989359300323,3.155265365007714,9.95569952361726,9.314770885075767,4.468236499931663,Climate,2.646814492501095,1.0,1.3289766171947122,0.8816989359300323,11.830106406996766
ts_icl,Coastal_T_S,H,medium,168,1.6379611443059245,0.797061646757408,1.5057726269213727,2.2673512039856916,3.0797064254343613,8.47845999384299,Climate,2.05499932278695,1.0,1.804201859049499,0.797061646757408,20.293835324259202
ts_icl,Coastal_T_S,H,short,24,0.9437669634863203,0.7832507865803029,1.508582454592123,2.2758210223031945,2.6970812724109106,52.256188896950334,Climate,1.204935864293014,1.0,7.276267562992871,0.7832507865803029,21.67492134196971
chronos2,Commodity_Import,M,short,12,1.4590158630789132,0.7956903841503931,1.6016277886445178,2.565211573358328,4.658598925947419,0.24144062958657742,Economics,1.8336477254740147,1.0,0.23737083096057177,0.7956903841503931,20.430961584960695
chronos_bolt,Commodity_Import,M,short,12,1.5321493333429275,0.8355745283335996,1.7122452683210576,2.9317838588878504,4.658598925947419,0.26970312744379044,Economics,1.8336477254740147,1.0,0.23737083096057177,0.8355745283335996,16.442547166640043
ts_icl,Commodity_Import,M,short,12,1.426445685398948,0.7779278787206516,1.5916557676720682,2.5333680827637606,4.658598925947419,0.667939386330545,Economics,1.8336477254740147,1.0,0.23737083096057177,0.7779278787206516,22.207212127934838
chronos2,Commodity_Production,M,short,12,0.9052348777989669,0.741941898777288,0.5973176292754274,0.356788350243217,0.5329512558073002,0.35226705856621265,Economics,1.220088634016739,1.0,0.6614465108141303,0.741941898777288,25.8058101222712
chronos_bolt,Commodity_Production,M,short,12,0.9385643093449965,0.7692591203436454,0.5687851465897595,0.32351654298113425,0.5329512558073002,0.39631260745227337,Economics,1.220088634016739,1.0,0.6614465108141303,0.7692591203436454,23.07408796563546
ts_icl,Commodity_Production,M,short,12,0.9422205607088643,0.7722558299776257,0.5677282457403984,0.3223153610114702,0.5329512558073002,2.018660834990442,Economics,1.220088634016739,1.0,0.6614465108141303,0.7722558299776257,22.774417002237435
chronos2,Crypto,D,short,30,6.229414404066677,1.0097000501280702,5.260729005933562,27.67526967387072,27.688250742146593,0.22108052670955658,Finance,6.169569272851417,1.0,0.13141694758087397,1.0097000501280702,-0.9700050128070181
chronos_bolt,Crypto,D,short,30,6.650599959702402,1.0779682771320378,5.239885057850734,27.456395419487393,27.688250742146593,0.26564057916402817,Finance,6.169569272851417,1.0,0.13141694758087397,1.0779682771320378,-7.79682771320378
ts_icl,Crypto,D,short,30,6.398672126021581,1.0371343351598803,5.831420992220647,34.00547078851163,27.688250742146593,1.0051863421685994,Finance,6.169569272851417,1.0,0.13141694758087397,1.0371343351598803,-3.7134335159880294
chronos2,ECDC_COVID,D,short,30,3.2510704942152295,0.9176932756570406,2.779602333137446,7.726189130383133,9.46457225161981,0.2462935447692871,Healthcare,3.5426548068444346,1.0,0.16327598877251148,0.9176932756570406,8.230672434295938
chronos_bolt,ECDC_COVID,D,short,30,3.529062284006213,0.9961631816873716,2.8679351889692692,8.225052248128199,9.46457225161981,0.2732478566467762,Healthcare,3.5426548068444346,1.0,0.16327598877251148,0.9961631816873716,0.3836818312628387
ts_icl,ECDC_COVID,D,short,30,3.2760216772323703,0.9247363505196929,2.719318127790975,7.394691080132613,9.46457225161981,0.9135620458982885,Healthcare,3.5426548068444346,1.0,0.16327598877251148,0.9247363505196929,7.5263649480307055
chronos2,ECDC_COVID,W,short,13,1.4613553532441703,0.9468634994013284,1.0834214880532544,1.173802120775528,2.5262185251337717,0.25818354822695255,Healthcare,1.5433643330513203,1.0,0.24623477086424828,0.9468634994013284,5.313650059867159
chronos_bolt,ECDC_COVID,W,short,13,1.358214699186885,0.8800350442864106,1.0784750951291076,1.1631085308137377,2.5262185251337717,0.29136860743165016,Healthcare,1.5433643330513203,1.0,0.24623477086424828,0.8800350442864106,11.996495571358945
ts_icl,ECDC_COVID,W,short,13,1.8728634975946643,1.2134940904665752,1.471044106407669,2.163970762996737,2.5262185251337717,0.9214742206968367,Healthcare,1.5433643330513203,1.0,0.24623477086424828,1.2134940904665752,-21.34940904665752
chronos2,EWELD_Load,15T,long,672,0.7839039420360605,0.805583445825203,0.477712702578765,0.22820942620510762,0.237943187485963,0.09817030094563961,Energy,0.9730884442803625,1.0,0.3245005141943693,0.805583445825203,19.441655417479698
chronos2,EWELD_Load,15T,medium,96,0.6517499017231616,0.7156200869243586,0.3887161257301279,0.15110022640264062,0.24043824963022473,0.6486163232475519,Energy,0.9107484734313388,1.0,0.8178674932569265,0.7156200869243586,28.437991307564136
chronos2,EWELD_Load,15T,short,24,0.5410549755223345,0.5939734485800114,0.47205005577124226,0.22283125515363292,0.6284262662910528,2.8353463914245367,Energy,0.9109076791493171,1.0,2.7549216523766518,0.5939734485800114,40.60265514199885
chronos_bolt,EWELD_Load,15T,long,672,0.7765424508227898,0.7980183665597569,0.4768922179785327,0.22742618756848437,0.237943187485963,1.8347993157804012,Energy,0.9730884442803625,1.0,0.3245005141943693,0.7980183665597569,20.198163344024312
chronos_bolt,EWELD_Load,15T,medium,96,0.6761916492113271,0.7424570767203215,0.4183117755597538,0.17498474157195382,0.24043824963022473,1.4644419830292463,Energy,0.9107484734313388,1.0,0.8178674932569265,0.7424570767203215,25.754292327967853
chronos_bolt,EWELD_Load,15T,short,24,0.570156750162608,0.6259215540866543,0.5042486701499416,0.2542667213479846,0.6284262662910528,1.0643167700618505,Energy,0.9109076791493171,1.0,2.7549216523766518,0.6259215540866543,37.40784459133457
ts_icl,EWELD_Load,15T,long,672,0.7579333755376296,0.778894642098182,0.32588797812403386,0.10620297428577079,0.237943187485963,0.5791599960066378,Energy,0.9730884442803625,1.0,0.3245005141943693,0.778894642098182,22.110535790181796
ts_icl,EWELD_Load,15T,medium,96,0.6499942144093132,0.7136923457696206,0.3601716829422542,0.1297236411934557,0.24043824963022473,3.386305394116789,Energy,0.9107484734313388,1.0,0.8178674932569265,0.7136923457696206,28.63076542303794
ts_icl,EWELD_Load,15T,short,24,0.5592457058390135,0.6139433431511792,0.48391903234026534,0.23417762986113877,0.6284262662910528,13.629519088659436,Energy,0.9109076791493171,1.0,2.7549216523766518,0.6139433431511792,38.605665684882084
chronos2,Finland_Traffic,15T,long,672,0.592638224850232,0.6334165647741988,0.2859540958184824,0.08176974491536582,0.018781384922048106,0.027624936774373055,Transport,0.9356216079721509,1.0,0.06827850919216871,0.6334165647741988,36.65834352258012
chronos2,Finland_Traffic,15T,medium,96,0.5358107102757379,0.685200749309695,0.3875487554094553,0.15019403781941784,0.17085736839439175,0.1497825998812914,Transport,0.7819762468379376,1.0,0.20476613473147154,0.685200749309695,31.4799250690305
chronos2,Finland_Traffic,15T,short,16,0.4022035802507917,0.5142179910500525,0.41731007380654556,0.17414769770042451,0.5444992622161519,1.0583342760801315,Transport,0.7821655158923493,1.0,0.952554508112371,0.5142179910500525,48.57820089499475
chronos_bolt,Finland_Traffic,15T,long,672,0.6364014052199654,0.6801910086271843,0.23617155323924038,0.05577700255943535,0.018781384922048106,0.40153826400637627,Transport,0.9356216079721509,1.0,0.06827850919216871,0.6801910086271843,31.980899137281572
chronos_bolt,Finland_Traffic,15T,medium,96,0.5966518526730152,0.7630050849826767,0.3205898457254907,0.10277784918229393,0.17085736839439175,0.4799287673085928,Transport,0.7819762468379376,1.0,0.20476613473147154,0.7630050849826767,23.69949150173233
chronos_bolt,Finland_Traffic,15T,short,16,0.445327653983243,0.5693521958394981,0.4072292728430738,0.16583568066029863,0.5444992622161519,0.9837908819317818,Transport,0.7821655158923493,1.0,0.952554508112371,0.5693521958394981,43.06478041605018
ts_icl,Finland_Traffic,15T,long,672,0.6049253900009155,0.6465491870287388,0.2520353112392925,0.06352179811148706,0.018781384922048106,0.1370188551954925,Transport,0.9356216079721509,1.0,0.06827850919216871,0.6465491870287388,35.34508129712612
ts_icl,Finland_Traffic,15T,medium,96,0.5187531956915099,0.6633874082354576,0.31447244750129294,0.09889292023745344,0.17085736839439175,0.7493387288413942,Transport,0.7819762468379376,1.0,0.20476613473147154,0.6633874082354576,33.66125917645424
ts_icl,Finland_Traffic,15T,short,16,0.4363837318757116,0.5579173755542706,0.40038212393055095,0.16030584516313906,0.5444992622161519,5.462920818012208,Transport,0.7821655158923493,1.0,0.952554508112371,0.5579173755542706,44.208262444572945
chronos2,Global_Influenza,W,short,13,2.687638735307393,0.6352501786041488,3.4594214508926644,11.967596774896307,30.38882579215142,0.23642339929938316,Healthcare,4.230835072275004,1.0,0.980701144784689,0.6352501786041488,36.47498213958512
chronos_bolt,Global_Influenza,W,short,13,2.8883879320915615,0.6826992503251653,3.7614182853939284,14.148267517695801,30.38882579215142,0.48050004430115223,Healthcare,4.230835072275004,1.0,0.980701144784689,0.6826992503251653,31.730074967483468
ts_icl,Global_Influenza,W,short,13,2.968530838215052,0.7016418242507416,3.8934898860737452,15.159263492958546,30.38882579215142,2.9020472676493227,Healthcare,4.230835072275004,1.0,0.980701144784689,0.7016418242507416,29.835817574925837
chronos2,Global_Price,Q,short,4,1.427177654123309,0.7670994049743153,1.5014577384862482,2.254375340460239,3.4498076767502495,0.19694523885846138,Economics,1.8604859355497676,1.0,1.0117378337308764,0.7670994049743153,23.29005950256847
chronos_bolt,Global_Price,Q,short,4,1.5684767906961357,0.8430468410032113,1.8965182154211866,3.596781341424362,3.4498076767502495,0.547958554700017,Economics,1.8604859355497676,1.0,1.0117378337308764,0.8430468410032113,15.695315899678874
ts_icl,Global_Price,Q,short,4,1.5345163921503744,0.8247933310481758,1.5491348706434118,2.3998188474433806,3.4498076767502495,3.548557293601334,Economics,1.8604859355497676,1.0,1.0117378337308764,0.8247933310481758,17.520666895182423
chronos2,Housing_Inventory,M,short,12,0.5298324093950973,0.7746001702407476,0.2927894925929342,0.08572568697282786,0.15831152058175027,0.24036205746233463,Economics,0.6840076077319015,1.0,0.04277162812650204,0.7746001702407476,22.539982975925245
chronos_bolt,Housing_Inventory,M,short,12,0.5280441169302251,0.7719857366516212,0.31559262893014084,0.09959870743503756,0.15831152058175027,0.23145928606390953,Economics,0.6840076077319015,1.0,0.04277162812650204,0.7719857366516212,22.80142633483788
ts_icl,Housing_Inventory,M,short,12,0.519415995523202,0.7593716643672015,0.19546829206475433,0.0382078532027121,0.15831152058175027,0.7868702649138868,Economics,0.6840076077319015,1.0,0.04277162812650204,0.7593716643672015,24.062833563279852
chronos2,JOLTS,M,short,12,0.9042078797292128,0.5364326507424232,0.8184561814037029,0.6698705208779311,0.8877843622848538,0.18553419783711433,Economics,1.68559441428069,1.0,0.12435972783714533,0.5364326507424232,46.35673492575768
