frequency,horizon_steps,model,mean_loss,tasks,mean_loss_ratio,mean_paired_improvement_percent,relative_tasks
H,168,chronos2__model_config.context_length-1024,0.7893084969648402,8,0.7893084969648402,21.06915030351598,8
H,168,chronos2__model_config.context_length-2048,0.7825568498534419,8,0.7825568498534419,21.744315014655818,8
H,168,chronos2__model_config.context_length-4096,0.780016814969579,8,0.780016814969579,21.9983185030421,8
H,168,chronos2__model_config.context_length-512,0.8212738066592589,8,0.8212738066592589,17.872619334074113,8
H,168,chronos2__model_config.context_length-8192,0.7791204109064921,8,0.7791204109064921,22.087958909350796,8
H,168,chronos_bolt__model_config.context_length-1024,0.8267970791497719,8,0.8267970791497719,17.320292085022814,8
H,168,chronos_bolt__model_config.context_length-128,0.8960265375744775,8,0.8960265375744775,10.39734624255225,8
H,168,chronos_bolt__model_config.context_length-2048,0.8282260694431822,8,0.8282260694431822,17.17739305568177,8
H,168,chronos_bolt__model_config.context_length-256,0.8659549941943003,8,0.8659549941943003,13.404500580569966,8
H,168,chronos_bolt__model_config.context_length-512,0.8329256011216981,8,0.8329256011216981,16.707439887830187,8
H,168,ts_icl__model_config.context_length-1024,0.777354580777982,8,0.777354580777982,22.2645419222018,8
H,168,ts_icl__model_config.context_length-2048,0.7730139020090748,8,0.7730139020090748,22.698609799092523,8
H,168,ts_icl__model_config.context_length-256,0.8218279518637047,8,0.8218279518637047,17.81720481362953,8
H,168,ts_icl__model_config.context_length-4096,0.7702088878793841,8,0.7702088878793841,22.979111212061582,8
H,168,ts_icl__model_config.context_length-512,0.7957506726022235,8,0.7957506726022235,20.424932739777645,8
H,168,seasonal_naive,1.0,8,1.0,0.0,8
H,72,chronos2__model_config.context_length-1024,0.7840673412326068,4,0.7840673412326068,21.593265876739324,4
H,72,chronos2__model_config.context_length-2048,0.7801373347571066,4,0.7801373347571066,21.986266524289356,4
H,72,chronos2__model_config.context_length-4096,0.7827893961912259,4,0.7827893961912259,21.721060380877407,4
H,72,chronos2__model_config.context_length-512,0.7993837822915784,4,0.7993837822915784,20.06162177084215,4
H,72,chronos2__model_config.context_length-8192,0.7787522310100302,4,0.7787522310100302,22.12477689899698,4
H,72,chronos_bolt__model_config.context_length-1024,0.7990839497349116,4,0.7990839497349116,20.091605026508837,4
H,72,chronos_bolt__model_config.context_length-128,0.8632121987199237,4,0.8632121987199237,13.678780128007624,4
H,72,chronos_bolt__model_config.context_length-2048,0.8068460807035034,4,0.8068460807035034,19.315391929649664,4
