model,dataset,frequency,term,horizon_steps,MASE,scaled_MASE,MASE_std,MASE_variance,seasonal_MASE_variance,inference_seconds,domain,reference_loss,reference_scaled_MASE,reference_inference_seconds,loss_ratio_to_reference,paired_improvement_percent
chronos2__model_config.context_length-1024,Australia_Solar,H,long,168,1.2101589412344493,0.9481892111937777,0.6268424648620062,0.39293147575427545,0.42093784470046247,0.03706309758126736,Climate,1.2762842341465261,1.0,0.36489084642380476,0.9481892111937777,5.181078880622225
chronos2__model_config.context_length-2048,Australia_Solar,H,long,168,1.1987197732703678,0.9392263425333096,0.5823945470419786,0.3391834084242314,0.42093784470046247,0.06093148700892925,Climate,1.2762842341465261,1.0,0.36489084642380476,0.9392263425333096,6.077365746669039
chronos2__model_config.context_length-4096,Australia_Solar,H,long,168,1.197978616803683,0.9386456282638268,0.5498516026014935,0.30233678488343074,0.42093784470046247,0.11303311632946134,Climate,1.2762842341465261,1.0,0.36489084642380476,0.9386456282638268,6.135437173617319
chronos2__model_config.context_length-512,Australia_Solar,H,long,168,1.2435342998580428,0.9743396232498446,0.6898176271448915,0.4758483587198086,0.42093784470046247,0.02819022163748741,Climate,1.2762842341465261,1.0,0.36489084642380476,0.9743396232498446,2.5660376750155423
chronos2__model_config.context_length-8192,Australia_Solar,H,long,168,1.2018281745126123,0.9416618511442288,0.5483988825028004,0.3007413343303203,0.42093784470046247,0.2063011322170496,Climate,1.2762842341465261,1.0,0.36489084642380476,0.9416618511442288,5.833814885577116
chronos2__model_config.context_length-1024,Australia_Solar,H,medium,72,1.192384679690315,0.8774019889742083,0.6749025911521818,0.455493507543929,0.6875907422688505,0.10893261060118675,Climate,1.3589947306642882,1.0,0.6641839258372784,0.8774019889742083,12.259801102579171
chronos2__model_config.context_length-2048,Australia_Solar,H,medium,72,1.1702760412750741,0.8611336121244806,0.6326908181332088,0.4002976713500691,0.6875907422688505,0.16566223837435246,Climate,1.3589947306642882,1.0,0.6641839258372784,0.8611336121244806,13.886638787551941
chronos2__model_config.context_length-4096,Australia_Solar,H,medium,72,1.1772909041326418,0.8662954149624789,0.6381812504489155,0.4072753084245414,0.6875907422688505,0.275009682867676,Climate,1.3589947306642882,1.0,0.6641839258372784,0.8662954149624789,13.370458503752115
chronos2__model_config.context_length-512,Australia_Solar,H,medium,72,1.2604545161763114,0.92749036308639,0.6575942407093252,0.4324301854140739,0.6875907422688505,0.0872950553894043,Climate,1.3589947306642882,1.0,0.6641839258372784,0.92749036308639,7.250963691361001
chronos2__model_config.context_length-8192,Australia_Solar,H,medium,72,1.1800124167717907,0.8682980074506915,0.6348134682146531,0.4029881394267164,0.6875907422688505,0.4949928782880306,Climate,1.3589947306642882,1.0,0.6641839258372784,0.8682980074506915,13.170199254930848
